source_system,staging_table,ods_table,column_name,data_type,description,pk/fk
DCST,stg_dcst_tct_bao_cao,ods_dcst_tct_bao_cao,add_info_ngay_tiep_nhan,,Ngày tiếp nhận,
DCST,stg_dcst_tct_bao_cao,ods_dcst_tct_bao_cao,add_info_ky_lap_bo,,Kỳ lập bộ báo cáo,
DCST,stg_dcst_tct_bao_cao,ods_dcst_tct_bao_cao,add_info_nguon_goc_tk,,Nguồn gốc tờ khai,
DCST,stg_dcst_tct_bao_cao,ods_dcst_tct_bao_cao,add_info_nguoi_nhap_tk,,Người nhập tờ khại,
DCST,stg_dcst_tct_bao_cao,ods_dcst_tct_bao_cao,add_info_ngay_nhan_tk,,Ngày nhận tờ khai,
DCST,stg_dcst_tct_bao_cao,ods_dcst_tct_bao_cao,add_info_id_tk,,ID tờ khai,
DCST,stg_dcst_tct_bao_cao,ods_dcst_tct_bao_cao,add_info_noi_gui,,Nơi gửi,
DCST,stg_dcst_tct_bao_cao,ods_dcst_tct_bao_cao,add_info_noi_nhan,,Nơi nhận,
DCST,stg_dcst_tct_bao_cao,ods_dcst_tct_bao_cao,guid,,,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,id,,,PK
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,tct_bao_cao_id,,ID bảng TCT_BAO_CAO,FK
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,ma_chi_tieu,,Mã chỉ tiêu,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,ten_chi_tieu,,Tên chỉ tiêu,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,thuyet_minh,,Thuyết minh,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,so_cuoi_nam,,Số cuối năm,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,so_dau_nam,,Số đầu năm,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,nam_nay,,Năm nay,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,nam_truoc,,Năm trước,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,ten_sheet,,Tên sheet,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,nguoilapbieu,,Người lập biểu,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,ketoantruong,,Kế toán trưởng,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,ngaylap,,Ngày lập,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,giamdoc,,Giám đốc,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,sochungchihanhnghe,,Số chứng chỉ hành nghề,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,donviccapdvuktoan,,Đơn vị cung cấp dịch vụ kiểm toán,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,hoatdonglientuc,,Hoạt động liên tục,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,hoatdongkhonglientuc,,Hoạt động không liên tục,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,so_tang_nam_truoc,,Số tăng năm nay,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,so_nam_nay,,Số năm nay,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,so_nam_ngoai,,Số năm ngoái,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,so_du_dau_nam_nay,,Số dư đầu năm nay,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,so_du_cuoi_nam_nay,,Số dư cuối năm nay,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,so_du_cuoi_nam_truoc,,Số dư cuối năm trước,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,so_du_dau_nam_truoc,,Số dư đầu năm trước,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,so_tang_nam_nay,,Số tăng năm nay,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,so_giam_nam_nay,,Số giảm năm nay,
DCST,stg_dcst_tct_bao_cao_chi_tiet,ods_dcst_tct_bao_cao_chi_tiet,so_giam_nam_truoc,,Số giảm năm trước,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,id,,,PK
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,ma_nnhan,,Mã người nhận,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,ten_nnhan,,Tên người nhận,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,ma_cqt,,Mã cơ quan thuế,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,ten_cqt,,Tên cơ quan thuế,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,ma_htcc,,Mã hình thức cưỡng chế,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,ten_htcc,,Tên hình thức cưỡng chế,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,ma_gddt,,Mã giao dịch điện tử,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,so_qd,,Số quyết định,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,ngay_qd,,Ngày quyết định,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,so_tien_bi_cc,,Số tiền bị cưỡng chế,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,stk_dt_bcc,,Số tài khoản đối tượng bị cưỡng chế,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,no_mo_tk_bcc,,Nơi mở tài khoản bị cưỡng chế,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,ten_dtqltn,,Tên đối tượng quản lý thu nhập,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,di_chi_dtqltn,,Địa chỉ đối tượng quản lý thu nhập,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,ts_ke_bien,,Tài sản kê biên,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,gia_tri_ts,,Giá trị tài sản,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,thoi_gian_cc,,Thời gian cưỡng chế,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,dia_diem_cc,,Địa điểm cưỡng chế,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,ten_dtgtscc,,Tên đối tượng giữ tài sản cưỡng chế,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,ma_dtgtscc,,Mã đối tượng giữ tài sản cưỡng chế,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,dia_chi_dtgtscc,,Địa chỉ đối tượng giữ tài sản cưỡng chế,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,nganh_kd_dtbcc,,Ngành kinh doanh đối tượng bị cưỡng chế,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,ngay_hieu_luc_qd_tu,,Ngày hiệu lực từ quyết định từ,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,ngay_hieu_luc_qd_den,,Ngày hiệu lực quyết định đến,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,goi_tin_id,,ID gói tin,FK
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,ma_cqt_ql,,Mã cơ quan thuế quản lý,
DCST,stg_dcst_tct_tt_cuong_che_no,ods_dcst_tct_tt_cuong_che_no,ten_cqt_ql,,Tên cơ quan thuế quản lý,
DCST,stg_dcst_tt_xly_vi_pham,ods_dcst_tt_xly_vi_pham,id,,,PK
DCST,stg_dcst_tt_xly_vi_pham,ods_dcst_tt_xly_vi_pham,so_qdxl,,Số quyết định xử lý,
DCST,stg_dcst_tt_xly_vi_pham,ods_dcst_tt_xly_vi_pham,ten_doi_tuong,,Tên đối tượng,
DCST,stg_dcst_tt_xly_vi_pham,ods_dcst_tt_xly_vi_pham,mst,,Mã số thuế,
DCST,stg_dcst_tt_xly_vi_pham,ods_dcst_tt_xly_vi_pham,ky_ttkt,,Kỳ thanh tra kiểm tra,
DCST,stg_dcst_tt_xly_vi_pham,ods_dcst_tt_xly_vi_pham,phat_hanh_vi_vp,,Phạt hành vi vi phạm,
DCST,stg_dcst_tt_xly_vi_pham,ods_dcst_tt_xly_vi_pham,phat_hanh_vi_vphc,,Phạt hành vi vi phạm hành chính,
DCST,stg_dcst_tt_xly_vi_pham,ods_dcst_tt_xly_vi_pham,truy_thu_tien_thue,,"Truy thu tiền thuế, tiền nộp chậm",
DCST,stg_dcst_tt_xly_vi_pham,ods_dcst_tt_xly_vi_pham,goi_tin_id,,Id gói tin,FK
DCST,stg_dcst_tt_xly_vi_pham,ods_dcst_tt_xly_vi_pham,co_quan_ban_hanh,,Cơ quan ban hành,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,id,,,PK
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,he_thong,,Hệ thống,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,ma_bao_cao,,Mã báo cáo,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,ten_bao_cao,,Tên báo cáo,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,don_vi,,Đơn vị,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,loai_bao_cao,,Loại báo cáo,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,kieu_ky,,Kiểu kỳ,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,ky_bao_cao,,Kỳ báo cáo,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,ky_bc_tu_ngay,,Kỳ báo cáo từ ngày,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,ky_bc_den_ngay,,Kỳ báo cáo đến ngày,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,ky_bc_tu_thang,,Kỳ báo cáo từ tháng,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,ky_bc_den_thang,,Kỳ báo cáo đến tháng,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,thoi_gian_gui,,Thời gian gửi,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,tt_kiem_toan,,Thông tin kiểm toán,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,tc_kiem_toan,,Tổ chức kiểm toán,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,mst_tckt,,Mã số thuế tổ chức kiểm toán,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,dkkd,,Đăng ký kinh doanh,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,ma_ykkt,,Mã ý kiến kiểm toán,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,ykkt,,Ý kiến kiểm toán,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,ngay_kiem_toan,,Ngày kiểm toán,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,kiem_toan_vien,,Kiểm toán viên,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,ma_ly_do_gia_han,,Mã lý do gia hạn,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,ly_do_gia_han,,Lý do gia hạn,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,nguoi_ky,,Người ký,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,ngay_ky,,Ngày ký,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,ngay_tao,,Ngày tạo,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,goi_tin_id,,ID gói tin,FK
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,ma_so_doanh_nghiep,,Mã số doanh nghiệp,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,guid,,,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,mst,,Mã số thuế,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,nguon_goc_tk,,Nguồn gốc tờ khai,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,cndkhn,,Chứng chỉ hành nghề,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,hoatdonglientuc,,Hoạt động liên tục,
DCST,stg_dcst_ubck_bao_cao,ods_dcst_ubck_bao_cao,hoatdongkhonglientuc,,Hoạt động không liên tục,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,id,,,PK
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,ubck_bao_cao_id,,ID bảng UBCK_BAO_CAO,FK
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,ma_chi_tieu,,Mã chỉ tiêu,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,ten_chi_tieu,,Tên chỉ tiêu,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,thuyet_minh,,Thuyết minh,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,so_cuoi_nam,,Số cuối năm,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,so_dau_nam,,Số đầu năm,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,nam_nay,,Năm nay,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,nam_truoc,,Năm trước,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,ten_sheet,,Tên sheet,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,ten_sheet,,Tên sheet,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,nguoilapbieu,,Người lập biểu,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,ketoantruong,,Kế toán trưởng,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,ngaylap,,Ngày lập,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,giamdoc,,Giám đốc,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,sochungchihanhnghe,,Số chứng chỉ hành nghề,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,donviccapdvuktoan,,Đơn vị cung cấp dịch vụ kiểm toán,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,hoatdonglientuc,,Hoạt động liên tục,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,hoatdongkhonglientuc,,Hoạt động không liên tục,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,so_tang_nam_truoc,,Số tăng năm nay,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,so_nam_nay,,Số năm nay,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,so_nam_ngoai,,Số năm ngoái,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,so_du_dau_nam_nay,,Số dư đầu năm nay,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,so_du_cuoi_nam_nay,,Số dư cuối năm nay,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,so_du_cuoi_nam_truoc,,Số dư cuối năm trước,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,so_du_dau_nam_truoc,,Số dư đầu năm trước,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,so_tang_nam_nay,,Số tăng năm nay,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,so_giam_nam_nay,,Số giảm năm nay,
DCST,stg_dcst_ubck_bao_cao_chi_tiet,ods_dcst_ubck_bao_cao_chi_tiet,so_giam_nam_truoc,,Số giảm năm trước,
DCST,stg_dcst_danh_muc,ods_dcst_danh_muc,id,,,PK
DCST,stg_dcst_danh_muc,ods_dcst_danh_muc,ma,,Mã danh mục,
DCST,stg_dcst_danh_muc,ods_dcst_danh_muc,ten,,Tên danh mục,
DCST,stg_dcst_danh_muc,ods_dcst_danh_muc,nhom_danh_muc_id,,ID nhóm danh mục,FK
DCST,stg_dcst_nhom_danh_muc,ods_dcst_nhom_danh_muc,id,,,PK
DCST,stg_dcst_nhom_danh_muc,ods_dcst_nhom_danh_muc,ma,,Mã danh mục,
DCST,stg_dcst_nhom_danh_muc,ods_dcst_nhom_danh_muc,ten,,Tên danh mục,
DCST,stg_dcst_nhom_danh_muc,ods_dcst_nhom_danh_muc,trang thai,,Trạng thái,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,id,,,PK
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,ma_nnhan,,Mã số thuế của người nộp thuế,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,ten_nnhan,,Tên người nộp thuế,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,ma_cqt_ql,,Mã cơ quan quản lý trực tiếp,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,ten_cqt_ql,,Tên cơ quan quản lý trực tiếp,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,ma_htcc,,Mã hình thức cưỡng chế,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,ten_htcc,,Tên hình thức cưỡng chế,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,ma_gddt,,Mã giao dịch điện tử,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,so_qd,,Số quyết định,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,ngay_qd,,Ngày quyết định,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,nganh_kd_dtbcc,,Tên ngành kinh doanh của đối tượng bị cưỡng chế,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,ngay_hieu_luc_qd_tu,,Ngày hiệu lực từ,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,ngay_hieu_luc_qd_den,,Ngày hiệu lực đến,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,tb_ma_nnhan,,Thông báo: Mã số thuế người nộp thuế,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,tb_ten_nnhan,,Thông báo: Tên người nộp thuế,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,ma_thong_bao,,Mã thông báo,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,ten_thong_bao,,Tên thông báo,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,can_cu_qdso,,Căn cứ số quyết định,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,can_cu_qdngay,,Căn cứ ngày quyết định,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,tb_no_so,,Thông báo số tiền nợ và số tiền phạt nộp chậm,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,tb_no_ngay,,Thông báo tiền nợ và tiền phạt nộp chậm,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,hieu_luc,,Hiệu lực,
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,goi_tin_id,,ID gói tin,FK
DCST,stg_dcst_tct_ttccn_hoa_don,ods_dcst_tct_ttccn_hoa_don,guid,,,
DCST,stg_dcst_hoa_don_chi_tiet,ods_dcst_hoa_don_chi_tiet,id,,,PK
DCST,stg_dcst_hoa_don_chi_tiet,ods_dcst_hoa_don_chi_tiet,kh_mau,,Ký hiệu mẫu,
DCST,stg_dcst_hoa_don_chi_tiet,ods_dcst_hoa_don_chi_tiet,kh_hoa_don,,Ký hiệu hóa đơn,
DCST,stg_dcst_hoa_don_chi_tiet,ods_dcst_hoa_don_chi_tiet,so_hoa_don,,Số hóa đơn,
DCST,stg_dcst_hoa_don_chi_tiet,ods_dcst_hoa_don_chi_tiet,tct_ttccn_hoa_don_id,,ID Thông tin cưỡng chế nợ theo hóa đơn,FK
DCST,stg_dcst_hoa_don_chi_tiet,ods_dcst_hoa_don_chi_tiet,loai_hoa_don,,Loại hóa đơn,
DCST,stg_dcst_hoa_don_chi_tiet,ods_dcst_hoa_don_chi_tiet,objid,,,
DCST,stg_dcst_ttkdt_nguoi_dai_dien,ods_dcst_ttkdt_nguoi_dai_dien,id,,,PK
DCST,stg_dcst_ttkdt_nguoi_dai_dien,ods_dcst_ttkdt_nguoi_dai_dien,ten_nnt,,Tên người đại diện/chủ hộ KD,
DCST,stg_dcst_ttkdt_nguoi_dai_dien,ods_dcst_ttkdt_nguoi_dai_dien,chuc_vu,,Chức vụ người đại diện/chủ hộ KD,
DCST,stg_dcst_ttkdt_nguoi_dai_dien,ods_dcst_ttkdt_nguoi_dai_dien,loai_giay_to,,"Loại giấy tờ như: CMND, CCCD: 1010: CMND, 2080 CCCD, 1020: hộ chiếu",
DCST,stg_dcst_ttkdt_nguoi_dai_dien,ods_dcst_ttkdt_nguoi_dai_dien,so_giay_to,,Số giấy tờ,
DCST,stg_dcst_ttkdt_nguoi_dai_dien,ods_dcst_ttkdt_nguoi_dai_dien,ngay_cap,,Ngày cấp giấy tờ,
DCST,stg_dcst_ttkdt_nguoi_dai_dien,ods_dcst_ttkdt_nguoi_dai_dien,dien_thoai,,Điện thoại,
DCST,stg_dcst_ttkdt_nguoi_dai_dien,ods_dcst_ttkdt_nguoi_dai_dien,fax,,Fax,
DCST,stg_dcst_ttkdt_nguoi_dai_dien,ods_dcst_ttkdt_nguoi_dai_dien,email,,Email,
DCST,stg_dcst_ttkdt_nguoi_dai_dien,ods_dcst_ttkdt_nguoi_dai_dien,thong_tin_dk_thue_id,,ID thông tin đăng ký thuế,FK
FIMS,stg_fims_users,ods_fims_users,id,,ID bản ghi,PK
FIMS,stg_fims_users,ods_fims_users,deleted,,Trạng thái xóa bản ghi: 0: Chưa xóa 1: Đã xóa,
FIMS,stg_fims_users,ods_fims_users,datecreated,,Ngày tạo,
FIMS,stg_fims_users,ods_fims_users,createdby,,Người tạo,
FIMS,stg_fims_users,ods_fims_users,datemodified,,Ngày sửa,
FIMS,stg_fims_users,ods_fims_users,modifyby,,Người sửa,
FIMS,stg_fims_users,ods_fims_users,username,,Tài khoản,
FIMS,stg_fims_users,ods_fims_users,displayname,,Họ tên,
FIMS,stg_fims_users,ods_fims_users,password,,Mật khẩu,
FIMS,stg_fims_users,ods_fims_users,status,,Trạng thái: 1: Hoạt động 0: Khóa,
FIMS,stg_fims_users,ods_fims_users,datelogined,,Ngày đăng nhập gần nhất,
FIMS,stg_fims_users,ods_fims_users,datechangepassword,,Ngày thay đổi mật khẩu,
FIMS,stg_fims_users,ods_fims_users,orgpassword,,Mật khẩu cũ,
FIMS,stg_fims_users,ods_fims_users,iscer,,Chứng thư số: 1: Sử dụng 0: Không sử dụng,
FIMS,stg_fims_users,ods_fims_users,email,,Email,
FIMS,stg_fims_users,ods_fims_users,isdatamigration,,Dữ liệu được đồng bộ: 1: Đồng bộ 0: Không đồng bộ,
FIMS,stg_fims_users,ods_fims_users,description,,Ghi chú,
FIMS,stg_fims_users,ods_fims_users,departmentid,,Phòng ban: Dữ liệu lấy từ trường ID của bảng DEPARTMENT,FK
FIMS,stg_fims_users,ods_fims_users,jobtypeid,,Chức vụ. Dữ liệu lấy từ trường ID của bảng JOBTYPE,FK
FIMS,stg_fims_users,ods_fims_users,systemobject,,Loại đối tượng: 0: Ủy ban chứng khoán Nhà nước 1: Công ty QLQ 2: Công ty chứng khoán 3: Ngân hàng lưu ký 4: Trung tâm lưu ký 5: Sở giao dịch CK 6: Người đại diện CBTT 7: CN công ty QLQ NN tại VN,
FIMS,stg_fims_users,ods_fims_users,unitid,,ID Đơn vị. Dữ liệu lấy từ trường ID của bảng UNIT,FK
FIMS,stg_fims_users,ods_fims_users,accounttype,,Loại tài khoản: 0: Tài khoản hệ thống 1: tài khoản gửi báo cáo,
FIMS,stg_fims_users,ods_fims_users,fundcomid,,ID đối tượng gửi báo cáo là công ty QLQ. Dữ liệu được lấy từ trường ID của bảng FUNDCOMPANY,FK
FIMS,stg_fims_users,ods_fims_users,seccomid,,ID đối tượng gửi báo cáo là công ty chứng khoán. Dữ liệu được lấy từ trường ID của bảng SECURITIESCOMPANY,FK
