STT;Dashboard/báo cáo;Thông tin;Mô tả;Nhóm yêu cầu;Phân loại;Đánh giá;Độ chi tiết;Nguồn;Thông tin cần phân tích;Thông tin cần Test;Cần dữ liệu lịch sử;Trạng thái phân tích;Test script verify mapping;Mapping;Note;Test script tại nguồn;Test script tại đích;Kết quả Test;Model;DMT
62;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.1;Dịch vụ lưu ký;Dịch vụ lưu ký;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
62;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.1;Hoạt động phái sinh;Hoạt động phái sinh;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
62;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.1;Tổng số người lao động tại công ty;Tổng số người lao động tại công ty;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
62;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.1;Tổng số người có chứng chỉ hành nghề;Tổng số người có chứng chỉ hành nghề;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS, NHNCK;;X;;;;;;;;;;
62;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.1;Vi phạm quy định về số lượng người hành nghề;Vi phạm quy định về số lượng người hành nghề;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS, NHNCK;;X;;;;;;;;;;
62;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.1;Vi phạm chế độ công bố thông tin;Vi phạm chế độ công bố thông tin;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
62;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.1;Hạn chế đầu tư;Hạn chế đầu tư;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
62;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.1;Tình trạng hoạt động >> Tỷ lệ an toàn tài chính;Tình trạng hoạt động >> Tỷ lệ an toàn tài chính;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
62;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.1;Tình trạng hoạt động >> Nghiệp vụ bị đình chỉ;Tình trạng hoạt động >> Nghiệp vụ bị đình chỉ;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
62;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.1;Tình trạng hoạt động >> Tạm ngừng hoạt động công ty/chi  nhánh/phòng giao dịch;Tình trạng hoạt động >> Tạm ngừng hoạt động công ty/chi  nhánh/phòng giao dịch;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
62;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.1;Tình trạng hoạt động >> Chấm dứt hoạt động kinh doanh;Tình trạng hoạt động >> Chấm dứt hoạt động kinh doanh;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Loại báo cáo;Loại báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Kỳ báo cáo;Kỳ báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Mã báo cáo;Mã báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Tên báo cáo;Tên báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Mã chỉ tiêu;Mã chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Tên chỉ tiêu;Tên chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Tên công ty chứng khoán;Tên công ty chứng khoán;Data Explorer;Chỉ tiêu cơ sở;Trùng;Ngày, CTCK;SCMS;;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Sàn giao dịch;Sàn giao dịch;Data Explorer;Chỉ tiêu cơ sở;Trùng;Ngày, CTCK;SCMS;;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Mã chứng khoán;Mã chứng khoán;Data Explorer;Chỉ tiêu cơ sở;Trùng;Ngày, CTCK;SCMS;;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Giấy phép Hoạt động >> Số;Giấy phép Hoạt động >> Số;Data Explorer;Chỉ tiêu cơ sở;Trùng;Ngày, CTCK;SCMS;;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Giấy phép Hoạt động >> Ngày cấp;Giấy phép Hoạt động >> Ngày cấp;Data Explorer;Chỉ tiêu cơ sở;Trùng;Ngày, CTCK;SCMS;;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Vốn điều lệ (triệu đồng);Vốn điều lệ (triệu đồng);Data Explorer;Chỉ tiêu cơ sở;Trùng;Ngày, CTCK;SCMS;;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Tổng doanh thu;Tổng doanh thu;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Lợi nhuận sau thuế;Lợi nhuận sau thuế;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Doanh thu môi giới;Doanh thu môi giới;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Tỷ trọng doanh thu môi giới so với tổng doanh thu;Tỷ trọng doanh thu môi giới so với tổng doanh thu;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Doanh thu tự doanh;Doanh thu tự doanh;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Tỷ trọng doanh thu tự doanh so với tổng doanh thu;Tỷ trọng doanh thu tự doanh so với tổng doanh thu;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Doanh thu tư vấn đầu tư;Doanh thu tư vấn đầu tư;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Tỷ trọng doanh thu tư vấn so với tổng doanh thu;Tỷ trọng doanh thu tư vấn so với tổng doanh thu;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Doanh thu bảo lãnh phát hành;Doanh thu bảo lãnh phát hành;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Tỷ trọng doanh thu bảo lãnh phát hành so với tổng doanh thu;Tỷ trọng doanh thu bảo lãnh phát hành so với tổng doanh thu;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Doanh thu khác;Doanh thu khác;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
63;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình hoạt động của công ty chứng khoán - I.2;Tỷ trọng doanh thu khác so với tổng doanh thu;Tỷ trọng doanh thu khác so với tổng doanh thu;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Loại báo cáo;Loại báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Kỳ báo cáo;Kỳ báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Mã báo cáo;Mã báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Tên báo cáo;Tên báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Mã chỉ tiêu;Mã chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Tên chỉ tiêu;Tên chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Tên CTCK;Tên CTCK;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Sàn giao dịch;Sàn giao dịch;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Mã CK;Mã CK;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Giấy phép Hoạt động >> Số;Giấy phép Hoạt động >> Số;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Giấy phép Hoạt động >> Ngày cấp;Giấy phép Hoạt động >> Ngày cấp;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Mã số Doanh nghiệp;Mã số Doanh nghiệp;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Người đại diện pháp luật (đăng ký làm việc với UBCKNN);Người đại diện pháp luật (đăng ký làm việc với UBCKNN);Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Chức vụ của Người đại diện pháp luật;Chức vụ của Người đại diện pháp luật;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Trụ sở chính >> Ban Giám đốc >> Số người lao động >> Trong kỳ;Trụ sở chính >> Ban Giám đốc >> Số người lao động >> Trong kỳ;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Trụ sở chính >> Ban Giám đốc >> Số người lao động >> Tăng/Giảm;Trụ sở chính >> Ban Giám đốc >> Số người lao động >> Tăng/Giảm;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Trụ sở chính >> Ban Giám đốc >> Số người có CCHN >> Trong kỳ;Trụ sở chính >> Ban Giám đốc >> Số người có CCHN >> Trong kỳ;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Trụ sở chính >> Ban Giám đốc >> Số người có CCHN >> Tăng/Giảm;Trụ sở chính >> Ban Giám đốc >> Số người có CCHN >> Tăng/Giảm;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Trụ sở chính >> Bộ phận môi giới >> Số người lao động >> Trong kỳ;Trụ sở chính >> Bộ phận môi giới >> Số người lao động >> Trong kỳ;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Trụ sở chính >> Bộ phận môi giới >> Số người lao động >> Tăng/Giảm;Trụ sở chính >> Bộ phận môi giới >> Số người lao động >> Tăng/Giảm;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Trụ sở chính >> Bộ phận môi giới >> Số người có CCHN >> Trong kỳ;Trụ sở chính >> Bộ phận môi giới >> Số người có CCHN >> Trong kỳ;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Trụ sở chính >> Bộ phận môi giới >> Số người có CCHN >> Tăng/Giảm;Trụ sở chính >> Bộ phận môi giới >> Số người có CCHN >> Tăng/Giảm;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Trụ sở chính >> Bộ phận tự doanh >> Số người lao động >> Trong kỳ;Trụ sở chính >> Bộ phận tự doanh >> Số người lao động >> Trong kỳ;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Trụ sở chính >> Bộ phận tự doanh >> Số người lao động >> Tăng/Giảm;Trụ sở chính >> Bộ phận tự doanh >> Số người lao động >> Tăng/Giảm;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Trụ sở chính >> Bộ phận tự doanh >> Số người có CCHN >> Trong kỳ;Trụ sở chính >> Bộ phận tự doanh >> Số người có CCHN >> Trong kỳ;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Trụ sở chính >> Bộ phận tự doanh >> Số người có CCHN >> Tăng/Giảm;Trụ sở chính >> Bộ phận tự doanh >> Số người có CCHN >> Tăng/Giảm;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Trụ sở chính >> Bộ phận bảo lãnh phát hành >> Số người lao động >> Trong kỳ;Trụ sở chính >> Bộ phận bảo lãnh phát hành >> Số người lao động >> Trong kỳ;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Trụ sở chính >> Bộ phận bảo lãnh phát hành >> Số người lao động >> Tăng/Giảm;Trụ sở chính >> Bộ phận bảo lãnh phát hành >> Số người lao động >> Tăng/Giảm;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Trụ sở chính >> Bộ phận bảo lãnh phát hành >> Số người có CCHN >> Trong kỳ;Trụ sở chính >> Bộ phận bảo lãnh phát hành >> Số người có CCHN >> Trong kỳ;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Trụ sở chính >> Bộ phận bảo lãnh phát hành >> Số người có CCHN >> Tăng/Giảm;Trụ sở chính >> Bộ phận bảo lãnh phát hành >> Số người có CCHN >> Tăng/Giảm;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Trụ sở chính >> Bộ phận tư vấn đầu tư >> Số người lao động >> Trong kỳ;Trụ sở chính >> Bộ phận tư vấn đầu tư >> Số người lao động >> Trong kỳ;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
64;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tình hình nhân sự Công ty chứng khoán (Trụ sở chính, chi nhánh, phòng giao dịch) - II.1. Trụ sở;Trụ sở chính >> Bộ phận tư vấn đầu tư >> Số người lao động >> Tăng/Giảm;Trụ sở chính >> Bộ phận tư vấn đầu tư >> Số người lao động >> Tăng/Giảm;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
